Country,Features,Region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Turks and Caicos Islands,distribution losses ,Central & South America,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.0007,0.00133,0.00161,0.00182,0.0021,0.00238,0.00259,0.00252,0.00336,0.0035,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.0125,0.0125,0.0125,0.01277172
U.S. Virgin Islands,net generation,Central & South America,0.749,0.791,0.801,0.823,0.827,0.846,0.865,0.905,0.912,0.893,0.921,0.94,0.959,0.978,0.994,1.007,1.011,1.015,1.019,1.02,1.025,0.968,0.978,0.978,0.987,0.854698,0.863765,0.870836,0.843568,0.872,0.825,0.79469,0.778801,0.727248,0.700179,0.692274,0.68733,0.52324,0.61,0.619,0.6488,0.6925072
U.S. Virgin Islands,net consumption,Central & South America,0.69657,0.73563,0.74493,0.76539,0.76911,0.78678,0.80445,0.84165,0.84816,0.83049,0.85653,0.8742,0.89187,0.90954,0.92442,0.93651,0.94023,0.94395,0.94767,0.9486,0.935,0.878,0.888,0.888,0.897,0.784698,0.793765,0.800836,0.773568,0.804,0.756,0.72469,0.715801,0.667248,0.640179,0.632274,0.62233,0.45824,0.56,0.568,0.5978,0.6415072
U.S. Virgin Islands,net imports ,Central & South America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U.S. Virgin Islands,distribution losses ,Central & South America,0.05243,0.05537,0.05607,0.05761,0.05789,0.05922,0.06055,0.06335,0.06384,0.06251,0.06447,0.0658,0.06713,0.06846,0.06958,0.07049,0.07077,0.07105,0.07133,0.0714,0.09,0.09,0.09,0.09,0.09,0.07,0.07,0.07,0.07,0.068,0.069,0.07,0.063,0.06,0.06,0.06,0.065,0.065,0.05,0.051,0.051,0.051
Uruguay,net generation,Central & South America,3.262,3.51,3.495,7.258,7.161,6.525,7.344,7.482,6.847,5.597,7.406,6.913,8.79,7.895,7.592,6.226,6.562,7.075,9.963,7.048,7.494,9.162,9.513,8.53,5.787,7.562,5.467,9.2718,8.51832,8.79468,11.03734,10.37448,10.61276,11.46676,12.85684,13.6016,13.75942,14.25238,14.50816,16.046935,13.5435,15.82352
Uruguay,net consumption,Central & South America,2.745,3.119,2.888,2.999,3.144,3.145,3.282,3.464,3.722,3.601,5.091,4.107,4.201,4.54,4.733,5.04,5.112,5.591,6.343,6.201,6.474,6.642,6.147,6.033,6.228,6.514,7.221,7.8858,8.37532,8.88368,9.50134,9.53848,9.86876,9.97776,10.33684,10.7926,11.39642,11.098889,11.768859,11.713604,11.780227,13.61377336
Uruguay,net imports ,Central & South America,0.033,0.035,0.02,-3.597,-3.237,-2.678,-3.151,-2.955,-2.091,-1.153,-1.279,-1.791,-3.384,-2.241,-1.66,-0.013,-0.128,-0.144,-2.156,0.5,0.386,-1.042,-1.759,-0.705,2.248,0.744,2.819,-0.206,0.934,1.225,-0.324,0.451,0.548,-0.207,-1.267,-1.319,-0.755,-1.459,-1.182044,-3.011,-0.634,-1.080473638
Uruguay,distribution losses ,Central & South America,0.55,0.426,0.627,0.662,0.78,0.702,0.911,1.063,1.034,0.843,1.036,1.015,1.205,1.114,1.199,1.173,1.322,1.34,1.464,1.347,1.406,1.478,1.607,1.792,1.807,1.792,1.065,1.18,1.077,1.136,1.212,1.287,1.292,1.282,1.253,1.49,1.608,1.694491,1.557257,1.322331,1.129273,1.129273
Venezuela,net generation,Central & South America,32.012,35.957,38.274,41.801,42.645,46.22,48.363,52.427,56.46,55.896,57.606,61.752,65.744,67.579,69.498,71.598,73.745,76.245,78.947,78.777,83.24,87.733,86.646,89.267,96.216,101.385,107.904,111.84176,116.48164,116.703,110.7799,115.06854,118.5113,120.0401,100.35006,119.19668,104.67136,101.203265,97.263875,83.04078,94.23124208,94.74670541
Venezuela,net consumption,Central & South America,26.837,32.284,32.123,35.139,37.229,39.397,39.753,42.965,47.087,46.132,46.928,49.451,53.23,54.594,55.203,56.17,57.842,59.848,61.171,59.932,62.505,64.958,64.035,65.411,70.369,72.298,78.014,79.89276,83.55364,83.766,87.8999,91.18454,93.8783,95.1281,56.78606,77.84168,70.02136,67.901917,65.258054,56.532821,70.47945808,71.04766385
Venezuela,net imports ,Central & South America,-0.03,-0.076,-0.038,-0.039,-0.03,-0.005,-0.005,0,0,0,0,-0.2,-0.36,-0.3,-0.32,-0.134,-0.149,0,0.071,-0.032,-0.045,-0.029,0.135,-0.415,0.383,-0.584,-0.549,-0.54,-0.467,-0.373,0,0.249,0.48,0.715,-0.865,-0.974,-1.107,-1.064,-1.023,-0.87,-0.652,-0.652
Venezuela,distribution losses ,Central & South America,5.145,3.597,6.113,6.623,5.386,6.818,8.605,9.462,9.373,9.764,10.678,12.101,12.154,12.685,13.975,15.294,15.754,16.397,17.847,18.813,20.69,22.746,22.746,23.441,26.23,28.503,29.341,31.409,32.461,32.564,22.88,24.133,25.113,25.627,42.699,40.381,33.543,32.237348,30.982821,25.637959,23.099784,23.04704156
Armenia,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,8.615,6.131,5.494,5.038,5.835,5.656,5.822,5.561,5.61848,5.5676,5.21526,5.21174,5.90414,5.97832,5.61744,5.584465,5.46643,5.37776,6.17572,7.0706,7.62206,7.30562,7.33366,7.39094,6.95114,7.36168,7.38726,7.30447,7.44504,7.32438676
Armenia,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,6.358,3.724,3.273,2.858,3.486,4.281,3.671,3.88,3.69148,3.6946,3.44126,3.69574,4.19614,4.16382,4.43884,4.776465,4.55743,4.48976,4.63072,4.9886,5.04306,5.19162,5.29666,5.32894,5.29114,5.57268,5.35326,5.79847,5.86704,6.13238676
Armenia,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,0.273,-0.017,0.02,0.015,0,-0.124,-0.387,-0.244,-0.415,-0.371,-0.36,-0.276,-0.752,-0.8135,-0.3996,-0.0326,-0.017,-0.045,-0.815,-1.178,-1.598,-1.165,-1.108,-1.25,-0.954,-1.121,-1.423,-0.958,-1.013,-0.627
Armenia,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,2.53,2.39,2.241,2.195,2.349,1.251,1.764,1.437,1.512,1.502,1.414,1.24,0.956,1.001,0.779,0.7754,0.892,0.843,0.73,0.904,0.981,0.949,0.929,0.812,0.706,0.668,0.611,0.548,0.565,0.565
Azerbaijan,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,18.58,18.074,16.609,16.1,16.14,15.912,17.015,17.162,17.6541,17.89592,18.47162,20.13104,20.48172,20.09546,22.32042,20.65402,20.45634,17.85152,17.76022,19.20992,21.69998,22.03526,23.32006,23.30046,23.56828,22.96136,23.82038,24.60663,24.37144,26.299773
Azerbaijan,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,15.248,14.334,14.594,13.724,13.614,14.12,14.76,15.118,15.4061,15.56992,16.13262,18.30104,19.08472,17.26646,19.43242,16.98402,16.69734,13.48152,13.56822,14.55992,17.79298,18.38626,19.59206,20.27446,20.23628,19.53536,20.28678,21.02663,21.31544,24.618773
Azerbaijan,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,-0.546,0.06,0.29,0.4,0.195,1.316,-0.102,0.744,0.522,0.234,1.475,1.629,1.365,1.202,0.887,-0.238,-0.596,-0.27,-0.362,-0.677,-0.539,-0.368,-0.365,-0.157,-0.982,-1.175,-1.3138,-1.354,-1.014,-1.521
Azerbaijan,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,2.786,3.8,2.305,2.776,2.721,3.108,2.153,2.788,2.77,2.56,3.814,3.459,2.762,4.031,3.775,3.432,3.163,4.1,3.83,3.973,3.368,3.281,3.363,2.869,2.35,2.251,2.2198,2.226,2.042,0.16
Belarus,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,35.34,31.368,29.514,23.424,22.305,24.495,21.991,24.829,24.53656,23.56102,24.86938,25.03106,29.33944,29.1073,29.84608,29.8717,32.90438,28.48172,32.79164,30.25188,28.92924,29.60146,32.63418,32.0097,31.5473,32.45526,36.65996,37.6835,36.2109,43.86748389
Belarus,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,38.66,33.326,29.627,26.951,27.091,28.506,26.322,28.436,28.36256,24.70802,26.35038,26.59406,29.01344,29.5093,30.36508,30.4917,31.03038,29.46572,31.71764,32.42488,33.12424,32.62946,32.76518,31.7157,31.6923,32.16826,32.83396,32.6335,32.9749,40.83656734
Belarus,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,6.445,6.005,3.95,7.163,8.543,7.812,8.127,7.151,7.236,4.602,4.887,5.013,3.252,4.036,4.36,4.344,1.84,4.471,2.7,5.585,7.601,6.37,3.318,2.622,3.021,2.585,-0.991,-2.339,-0.5,-0.295931835
Belarus,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,3.125,4.047,3.837,3.636,3.757,3.801,3.796,3.544,3.41,3.455,3.406,3.45,3.578,3.634,3.841,3.724,3.714,3.487,3.774,3.412,3.406,3.342,3.187,2.916,2.876,2.872,2.835,2.711,2.736,2.734984716
Georgia,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,11.144,9.465,8.669,6.646,7.081,7.047,7.903,7.886,7.27116,6.7983,7.1596,7.05696,6.8115,7.14314,7.11568,8.17316,8.30354,8.41524,9.98458,9.97676,9.47468,9.86872,10.16584,10.60526,11.34684,11.30502,11.9221,11.59728,11.16,12.645
Georgia,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,10.113,8.379,7.708,5.514,5.26,5.678,6.695,6.702,6.27416,6.2263,6.3986,6.81196,7.0135,7.35514,6.69368,6.90516,7.09154,6.84924,7.62158,8.38176,8.46768,9.09772,9.81484,9.93326,10.48284,11.21232,11.9561,12.06208,11.7283,13.39998476
Georgia,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,0.969,0.711,0.95,0.77,0.274,0.188,-0.076,0.056,0.252,0.273,0.447,0.912,1.281,1.346,0.616,-0.198,-0.117,-0.485,-1.26,-0.453,0.087,0.034,0.249,0.039,-0.08,0.8113,0.92,1.383,1.4563,1.615
Georgia,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,2,1.797,1.911,1.902,2.095,1.557,1.132,1.24,1.249,0.845,1.208,1.157,1.079,1.134,1.038,1.07,1.095,1.081,1.103,1.142,1.094,0.805,0.6,0.711,0.784,0.904,0.886,0.9182,0.888,0.860015237
Kazakhstan,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,78.557,73.56,63.243,63.176,55.953,49.49,46.604,44.956,48.62142,53.84944,55.28588,60.46554,63.33072,64.16854,67.74666,72.41138,75.88098,74.33214,78.08956,81.78582,87.63838,97.31006,90.01284,86.69606,89.61752,97.599,101.830574,102.471039,98.54476087,104.4782558
Kazakhstan,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,82.879,79.286,59.78,58.533,52.1,44.952,41.957,39.823,44.46942,49.17544,49.81588,52.78854,54.32372,57.09254,61.32066,65.29538,69.05298,67.19114,72.61356,76.20982,81.81538,85.28706,81.76284,81.52606,83.02252,86.824,91.780574,92.298039,91.04476087,96.58101004
Kazakhstan,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,13.173,15,6.1,5.5,5.123,3.499,3.867,2.985,3.015,1.798,0.389,-1.469,-2.169,-0.13,0.225,0.075,0.286,-0.669,1.157,0.791,1.319,-0.849,-1.168,0.004,-1.253,-4.364,-3.481,-0.484,-0.754,-0.846779093
Kazakhstan,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,8.851,9.274,9.563,10.143,8.976,8.037,8.514,8.118,7.167,6.472,5.859,6.208,6.838,6.946,6.651,7.191,7.114,6.472,6.633,6.367,7.142,11.174,7.082,5.174,5.342,6.411,6.569,9.689,6.746,7.050466667
Kyrgyzstan,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,11.725,11.051,12.743,12.164,13.545,12.426,11.416,12.975,15.708,14.66164,12.84006,15.3174,16.03792,14.637,14.275,14.577,11.588,10.929,11.92948,14.95586,14.96666,13.85516,14.36256,12.8032,13.04092,15.29334,15.3094,14.84014,16.174,14.461936
Kyrgyzstan,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,8.519,8.244,8.145,7.994,6.94,6.693,6.998,8.596,9.114,8.14464,7.73506,9.5894,8.13492,6.818,7.101,7.619,7.132,6.972,7.30248,8.89286,9.94266,10.86716,11.11856,10.6802,10.51692,11.23434,11.7404,12.32414,13.48,11.77158864
Kyrgyzstan,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,-2.106,-1.023,-2.45,-0.713,-2.04,-1.617,-0.598,-0.761,-2.803,-1.843,-0.677,-1.608,-3.328,-2.684,-2.512,-2.375,-0.766,-1.199,-1.712,-2.674,-1.663,-0.147,0.214,0.545,0.131,-1.215,-0.755,-0.002,0.051,0.051402348
Kyrgyzstan,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,1.1,1.784,2.148,3.457,4.565,4.116,3.82,3.618,3.791,4.674,4.428,4.12,4.575,5.135,4.662,4.583,3.69,2.758,2.915,3.389,3.361,2.841,3.458,2.668,2.655,2.844,2.814,2.514,2.745,2.741749705
Moldova,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,10.586,9.668,7.748,5.72,5.773,4.976,4.617,4.167,5.307,5.636,5.764,5.952,5.799,5.972,6.08,5.883,6.018,6.194,6.111,5.782,5.799,4.508,5.378,6.049,5.852,4.962,5.38824,5.69599,6.181,6.6568
Moldova,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,9.301,6.121,6.841,6.093,5.841,5.477,5.355,4.113,6.2,6.257,7.623,9.108,8.247,8.64,9.099,8.308,8.346,7.208,7.107,5.995,6.199,5.533,5.628,5.674,5.428,5.667,5.90324,5.91499,5.928,9.6678
Moldova,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,-0.086,-2.1,0.62,1.873,1.51,1.953,2,1.445,1.8,1.5,2.242,3.452,2.937,3.141,3.512,2.931,2.958,1.464,1.464,0.666,0.846,1.456,0.731,0.018,0.004,1.134,0.956,0.644,0.167,3.431
Moldova,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,1.199,1.447,1.527,1.5,1.442,1.452,1.262,1.499,0.907,0.879,0.383,0.296,0.489,0.473,0.493,0.506,0.63,0.45,0.468,0.453,0.446,0.431,0.481,0.393,0.428,0.429,0.441,0.425,0.42,0.42
Russia,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,965.246,914.255,807.727,815.158,804.127,793.875,786.491,798.773,832.944,842.446,846.084,868.008,885.454,901.02176,941.65068,960.14694,984.17081,939.5156,982.56224,998.47541,1013.95248,1003.59126,1007.4473,1010.03494,1033.16006,1036.282948,1046.83945,1062.86856,1044.284104,1109.689916
Russia,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,864.351,807.823,701.881,712.081,700.221,689.786,675.259,688.434,717.253,721.016,730.411,744.126,765.242,776.05376,818.24968,842.49394,857.29781,817.8665,860.18224,870.92041,890.80348,882.92126,892.8323,891.82394,911.41306,920.425948,931.11845,945.36056,940.046104,996.4429162
Russia,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,-16.802,-18.719,-20.4,-19.602,-19.45,-19.7,-18,-14.171,-14.05,-15.94,-8.097,-13.379,-7.621,-12.381,-15.812,-12.798,-17.633,-14.8571,-17.447,-22.553,-16.482,-13.676,-8.048,-11.658,-14.5,-10.596,-12.602,-18.431,-8.666,-17.675
Russia,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,84.093,87.713,85.446,83.475,84.456,84.389,93.232,96.168,101.641,105.49,107.576,110.503,112.591,112.587,107.589,104.855,109.24,106.792,104.933,105.002,106.667,106.994,106.567,106.553,107.247,105.261,103.119,99.077,95.572,95.572
Tajikistan,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,16.609,17.533,16.798,14.612,14.842,13.85,14.265,15.621,13.983,14.229,15.142,16.336,16.319,16.92,16.768,17.323,16.989,15.958,16.2689,16.07372,16.80056,16.94136,15.9904,16.98228,17.03,17.88414,19.47718,20.58658,19.7338,19.72368
Tajikistan,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,16.213,14.165,13.783,13.655,13.401,12.899,12.772,13.118,13.29,13.235,14.137,13.817,14.223,14.425,14.632,14.471,14.88,13.916,14.0849,13.77772,13.69456,13.46936,11.8934,12.97528,12.959,13.68914,14.21318,15.26358,15.6938,15.67030669
Tajikistan,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,0.804,-1.172,-0.86,0.662,0.32,1,0.6,-0.284,1.45,1.195,1.326,0.008,0.359,0.251,0.609,0.102,0.876,0.057,0.146,-0.025,-0.661,-0.944,-1.293,-1.337,-1.325,-1.311,-2.386,-2.894,-1.491,-1.432239975
Tajikistan,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,1.2,2.196,2.155,1.619,1.761,1.951,2.093,2.219,2.143,2.189,2.331,2.527,2.455,2.746,2.745,2.954,2.985,2.099,2.33,2.271,2.445,2.528,2.804,2.67,2.746,2.884,2.878,2.429,2.549,2.621133333
Turkmenistan,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,12.392,11.879,9.866,9.212,9.495,8.928,8.852,8.329,9.255,9.974,10.058,10.152,11.205,12.051,12.831,13.98738,14.13778,15.024,15.6634,16.1898,16.688,17.7408,19.179,21.18496,21.18496,21.185114,21.185154,21.185154,20.11469132,21.40182971
Turkmenistan,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,8.347,7.553,6.288,5.986,6.164,6.243,6.095,6.573,6.854,6.633,7.503,7.619,8.405,9.019,9.67,10.57938,10.58878,11.365,11.1244,11.4528,11.736,12.5088,13.425,15.09196,15.09196,15.092114,15.092154,15.092154,14.02169132,15.23232021
Turkmenistan,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,-2.95,-3.149,-2.6,-2.02,-2.2,-1.75,-1.5,-0.6,-1,-1.85,-1.056,-1.065,-1.173,-1.26,-1.34,-1.46,-1.476,-1.568,-2.41,-2.55,-2.72,-2.85,-3.21,-3.201,-3.201,-3.201,-3.201,-3.201,-3.201,-3.201009497
Turkmenistan,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,1.095,1.177,0.978,1.206,1.131,0.935,1.257,1.156,1.401,1.491,1.499,1.468,1.627,1.772,1.821,1.948,2.073,2.091,2.129,2.187,2.232,2.382,2.544,2.892,2.892,2.892,2.892,2.892,2.892,2.9685
Ukraine,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,238.232,217.14,191.715,183.293,173.367,168.342,163.094,161.879,159.885,163.038,163.645,169.977,172.535,175.293,182.323,185.065861,181.58,163.765,178.2679,183.83,187.01548,182.33684,171.37686,152.4034,153.58546,145.66706,150.20788,143.83374,145.02182,150.0395
Ukraine,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,210.563,193.509,169.769,162.786,146.652,140.108,132.827,128.34,125.121,125.92,127.038,132.959,139.897,142.143,147.998,152.942861,152.487,138.804,152.5179,156.279,154.12248,151.73284,143.32786,133.6114,133.20646,123.70406,127.14508,123.35464,127.15727,134.2524318
Ukraine,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,-5.182,-1.547,-0.5,-1.952,-2,-0.073,-0.5,-3.555,-3.8,-3.059,-3.115,-4.939,-5.326,-8.353,-10.437,-9.171,-6.73,-4.269,-4.055,-6.29,-11.472,-9.89,-8.434,-1.35,-3.753,-5.176,-6.067,-4.045,-2.4192,-0.944764583
Ukraine,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,22.487,22.084,21.446,18.555,24.715,28.161,29.767,29.984,30.964,34.059,33.492,32.079,27.312,24.797,23.888,22.952,22.363,20.692,21.695,21.261,21.421,20.714,19.615,17.442,16.626,16.787,16.9958,16.4341,15.44535,14.84230357
Uzbekistan,net generation,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,48.17,46.568,45.289,44.907,43.02,43.579,43.433,42.866,44.323,44.949,46.661,46.817,47.404,46.974,43.907,44.607,40.2006,44.6008,49.26602,49.92094,50.1503,51.627216,52.722766,54.551956,56.004223,58.06589,59.424857,60.11528,55.94145423,59.20353494
Uzbekistan,net consumption,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,42.796,41.703,40.553,39.473,40.047,40.489,40.343,39.961,41.264,38.084,38.469,38.143,38.226,38.84,37.197,39.03,32.9016,36.8868,39.11402,40.37394,40.8123,41.573216,42.748766,44.243956,45.406223,47.59489,55.284857,57.56928,54.57145423,57.83014726
Uzbekistan,net imports ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,-0.604,-0.407,-0.4,-1.291,1.088,0.918,1.062,1.205,1.276,0.494,-0.083,-0.083,-0.073,-0.082,-0.085,0.982,0.1,-0.046,-1.169,-0.734,-0.67,-0.882,-0.779,-1.29,-1.496,-0.64,-0.394,1.312,2.52,2.52
Uzbekistan,distribution losses ,Eurasia,--,--,--,--,--,--,--,--,--,--,--,--,4.77,4.458,4.336,4.143,4.061,4.008,4.152,4.11,4.335,7.359,8.109,8.591,9.105,8.052,6.625,6.559,7.399,7.668,8.983,8.813,8.668,9.172,9.195,9.018,9.102,9.831,3.746,3.858,3.89,3.893387679
Albania,net generation,Europe,3.635,3.673,3.692,3.71,3.737,3.783,3.814,4.236,3.93,4.081,3.141,3.641,3.31,3.441,3.858,4.359,5.857,5.125,5.01,5.337,4.68336,3.64778,3.64056,5.21758,5.5426,5.3848,5.03842,2.82768,3.8311,5.20187,7.49277,4.14694,4.67865,6.89041,4.67776,5.83705,7.70618,4.48075,8.46748,5.17594,5.313,8.962943
Albania,net consumption,Europe,2.974,2.987,2.981,2.975,2.977,3.039,3.027,3.441,3.205,3.431,1.659,1.715,1.443,1.727,2.017,2.152,2.79,2.084,2.2,3.482,3.68836,3.48978,4.48556,4.04258,4.0516,5.1278,3.16042,3.58068,5.06626,5.42946,4.44145,6.54566,6.78935,7.25992,6.62569,5.98605,7.50528,6.119331,6.39826,6.500145,6.65637,7.415870874
Albania,net imports ,Europe,-0.5,-0.525,-0.55,-0.575,-0.6,-0.583,-0.625,-0.633,-0.552,-0.431,0.205,-0.648,-0.456,-0.059,0.002,0.076,-0.18,-0.128,0.379,0.358,1.078,1.731,2.142,0.916,0.477,0.371,0.611,2.838,2.434,1.478,-1.93,3.475,3.23,2.323,3.067,1.399,1.785,2.914628,-0.91352,2.406035,2.276,-0.548
Albania,distribution losses ,Europe,0.161,0.161,0.161,0.16,0.16,0.161,0.162,0.162,0.173,0.219,1.687,1.278,1.411,1.655,1.843,2.283,2.887,2.913,3.189,2.213,2.073,1.889,1.297,2.091,1.968,0.628,2.489,2.085,1.19884,1.25041,1.12132,1.07628,1.1193,1.95349,1.11907,1.25,1.9859,1.276047,1.1557,1.08183,0.93263,0.999072126
Austria,net generation,Europe,40.574,41.233,41.458,41.191,40.97,43.033,43.295,38.842,47.491,48.426,47.73,49.507,49.492,50.088,50.71,53.733,52.019,54.272,54.62,57.615,57.92042,58.93718,58.4038,55.50484,59.30708,61.30282,59.45448,60.17314,61.97422,63.583,63.937654,58.36573,64.742413,60.802337,57.646226,58.069497,61.732328,63.467831,61.2203869,68.8018868,67.7389039,64.2269678
Austria,net consumption,Europe,33.974,33.937,34.472,35.164,37.034,38.56,39.02,30.376,41.956,43.323,44.305,47.242,47.107,46.183,46.871,47.945,49.725,50.322,51.118,52.336,53.33642,55.44718,55.9188,57.81084,58.96108,60.53582,62.95548,63.31914,63.38822,60.781,63.023378,63.095032,64.017145,64.531622,63.511077,64.664019,65.552597,66.554708,66.831206,68.6259317,66.7428936,68.5343248
Austria,net imports ,Europe,-3.972,-4.579,-4.339,-3.497,-1.324,-1.719,-1.464,-5.609,-2.711,-2.334,-0.46,0.765,0.529,-0.734,-0.78,-2.46,0.952,-0.765,-0.162,-1.899,-1.368,0.215,0.699,5.613,3.081,2.665,6.85,6.619,4.862,0.78,2.436623,8.199357,2.802965,7.270456,9.274725,10.061517,7.159271,6.545913,8.946805,3.1285828,2.1958117,7.5431563
Austria,distribution losses ,Europe,2.628,2.717,2.647,2.53,2.612,2.754,2.811,2.857,2.824,2.769,2.965,3.03,2.914,3.171,3.059,3.328,3.246,3.185,3.34,3.38,3.216,3.705,3.184,3.307,3.427,3.432,3.349,3.473,3.448,3.582,3.350899,3.470055,3.528233,3.541171,3.409874,3.466995,3.339002,3.459036,3.3359859,3.3045379,3.191822,3.2357993
Belgium,net generation,Europe,50.572,47.537,47.25,49.041,50.813,53.112,54.576,59.154,61.423,63.708,66.36,67.17,67.377,66.105,67.275,69.309,70.833,73.42695,77.33711,78.572,77.99376,74.06752,76.282,78.76056,79.49996,80.61608,79.3191,82.41244,78.76178,84.84878,91.002351,86.160664,79.344337,79.545951,69.431713,66.970488,82.053225,82.77065,71.8065043,89.9204609,85.690887,94.8636857
Belgium,net consumption,Europe,45.18,45.201,44.89,46.045,48.247,50.037,51.298,53.794,56.049,57.832,59.032,61.818,63.968,64.663,67.735,69.71,71.19,73.00595,74.89311,75.298,78.53076,79.28752,80.098,81.41356,83.52596,83.06408,85.5111,85.21944,85.33778,79.07678,87.404352,84.733665,85.166338,85.228951,83.249713,84.153489,84.355224,84.94295,85.3523042,84.4756648,81.9030948,83.4132299
Belgium,net imports ,Europe,-2.635,0.298,0.316,-0.318,0.31,-0.046,-0.213,-2.118,-2.125,-2.551,-3.724,-1.847,0.128,2.231,4.03,4.074,4.191,3.27,1.395,0.852,4.326,9.106,7.588,6.41,7.777,6.304,10.157,6.779,10.597,-1.835,0.551001,2.537001,9.936001,9.64,17.603,20.999001,6.182999,6.0216,17.3274999,-1.8545961,-0.3328922,-7.8763558
Belgium,distribution losses ,Europe,2.757,2.634,2.676,2.678,2.876,3.029,3.065,3.242,3.249,3.325,3.604,3.505,3.537,3.673,3.57,3.673,3.834,3.691,3.839,4.126,3.789,3.886,3.772,3.757,3.751,3.856,3.965,3.972,4.021,3.937,4.149,3.964,4.114,3.957,3.785,3.816,3.881,3.8493,3.7817,3.5902,3.4549,3.5741
Bosnia and Herz.,net generation,Europe,--,--,--,--,--,--,--,--,--,--,--,--,6.304,3.245,4.162,4.32,7.157,8.471,9.282,10.191,10.0579,10.25858,10.40098,10.8151,12.26306,12.14576,12.80288,11.27702,14.17664,15.04026,16.49812,14.58342,13.44898,16.7691,15.4965,14.97832,16.98653,15.38966,18.20808,16.65445,15.69252,17.36192136
Bosnia and Herz.,net consumption,Europe,--,--,--,--,--,--,--,--,--,--,--,--,5.324,3.157,3.554,3.205,3.916,4.373,5.484,5.105,7.3399,7.38858,7.48098,7.8861,8.27506,8.54176,8.47288,8.45802,10.56564,10.17526,11.06712,11.54542,11.90898,11.6261,11.3385,11.44932,11.87153,12.20166,12.25308,11.65745,10.41152,11.4477785
